Year,DOY,HHMM,Temp,VPD,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5
2011,187,830,23.81,0,7.847,6.498,10.37,7.173,7.307
2011,187,900,24.66,0,7.677,6.353,10.06,6.912,7.09
2011,187,930,25.24,0.004148861,7.221,5.938,9.44,6.331,6.673
2011,187,1000,25.94,0.37838012,6.57,5.323,8.61,5.724,6.093
2011,187,1030,27.33,0.770491234,5.887,4.696,7.726,5.198,5.448
2011,187,1100,27.92,0.808404541,5.538,4.419,7.311,4.945,5.157
2011,187,1130,29.08,1.310180158,5.459,4.33,7.099,4.862,5.007
2011,187,1200,30.02,1.237501827,5.321,4.28,6.933,4.763,4.826
2011,187,1230,27.38,0.521432164,5.856,4.73,7.73,5.191,5.427
2011,187,1300,27.25,0.564098967,5.893,4.687,7.644,5.171,5.476
2011,187,1330,26.49,0.387147885,6.062,4.787,7.898,5.326,5.652
2011,187,1400,27.71,1.047192967,5.838,4.578,7.515,5.135,5.42
2011,187,1430,30.54,1.664445005,5.441,4.305,6.888,4.828,4.933
2011,187,1500,30.41,1.221138294,5.361,4.347,6.727,4.815,4.951
2011,187,1530,29.68,1.356717379,5.396,4.46,6.999,4.882,5.097
2011,187,1600,28.78,0.527467152,5.59,4.638,7.473,5.026,5.344
2011,187,1630,25.84,0.179497274,6.354,5.177,8.5,5.577,6.003
2011,187,1700,25.26,0.125063348,6.287,5.211,8.45,5.563,5.946
2011,187,1730,25.11,0.236940368,6.04,5.085,8.4,5.406,5.836
2011,187,1800,25.2,0.324268843,6.218,5.203,8.72,5.538,6.05
2011,187,1830,24.16,0.133289908,6.781,5.586,9.3,5.98,6.472
2011,187,1900,22.84,0.17986583,7.127,5.796,9.64,6.344,6.734
2011,187,1930,21.48,0.074814729,7.322,5.948,9.91,6.566,6.918
2011,187,2000,21.17,0.038325973,7.47,6.075,10.11,6.734,7.032
2011,187,2030,21.3,0.016871477,7.549,6.146,10.18,6.819,7.081
2011,187,2100,21.45,0.006046173,7.537,5.856,10.15,6.859,7.059
2011,187,2130,21.27,0,7.36,5.506,10.16,6.94,6.631
2011,187,2200,21.16,0,7.316,5.534,10.14,6.943,6.748
2011,187,2230,21.1,0,7.386,5.698,10.15,6.898,6.836
2011,187,2300,21.12,0,7.46,5.807,10.14,6.868,6.867
2011,187,2330,21.14,0,7.506,5.913,10.18,6.896,6.88
2011,187,2400,21.03,0,7.56,6.026,10.24,6.925,6.921
2011,188,30,20.86,0,7.631,6.073,10.24,6.957,7.038
2011,188,100,20.9,0,7.702,6.156,10.25,6.974,7.118
2011,188,130,20.91,0,7.714,6.209,10.3,6.981,7.179
2011,188,200,20.81,0,7.742,6.234,10.31,7.022,7.237
2011,188,230,20.84,0,7.764,6.268,10.33,7.024,7.284
2011,188,300,20.87,0,7.784,6.297,10.34,7.028,7.301
2011,188,330,20.96,0,7.785,6.324,10.35,7.034,7.3
2011,188,400,20.98,0,7.797,6.331,10.34,7.052,7.325
2011,188,430,20.99,0,7.823,6.35,10.35,7.06,7.364
2011,188,500,20.99,0,7.841,6.368,10.36,7.054,7.371
2011,188,530,20.98,0,7.85,6.375,10.37,7.063,7.384
2011,188,600,21.07,0,7.858,6.389,10.37,7.082,7.4
2011,188,630,21.52,0,7.876,6.412,10.37,7.078,7.401
2011,188,700,22.58,0,7.889,6.418,10.32,7.069,7.368
2011,188,730,23.58,0,7.821,6.357,10.19,6.968,7.25
2011,188,800,23.86,0,7.585,6.143,9.9,6.665,7.049
2011,188,830,24.59,0,6.924,5.529,9.04,5.944,6.485
2011,188,900,24.71,0,6.399,4.947,8.27,5.418,5.946
2011,188,930,25.02,0.075612047,6.005,4.643,7.805,5.141,5.559
2011,188,1000,26.32,0.603987336,5.519,4.367,7.246,4.837,5.137
2011,188,1030,27.95,1.082587688,5.347,4.31,7.043,4.735,4.976
2011,188,1100,28.88,1.304092827,5.263,4.152,6.923,4.677,4.889
2011,188,1130,29.43,1.314851087,5.238,4.075,6.895,4.681,4.845
2011,188,1200,30.28,1.850538455,5.242,4.01,6.807,4.696,4.788
2011,188,1230,30.73,1.513007279,5.228,4.191,6.813,4.679,4.79
2011,188,1300,30.42,1.58399736,5.272,4.238,6.821,4.716,4.893
2011,188,1330,31.55,1.947571242,5.237,4.22,6.732,4.67,4.841
2011,188,1400,29.59,1.142785319,5.418,4.431,7.084,4.822,5.072
2011,188,1430,28.26,0.441745846,5.881,4.74,7.661,5.097,5.545
2011,188,1500,28.42,0.699577108,5.725,4.53,7.385,4.959,5.352
2011,188,1530,28.35,1.056703207,5.399,4.373,6.967,4.857,5.02
2011,188,1600,26.99,0.345128927,5.638,4.589,7.403,5.016,5.362
2011,188,1630,25.05,0.140568926,6.534,5.229,8.57,5.564,6.059
2011,188,1700,24.55,0.103323974,6.653,5.4,8.84,5.674,6.225
2011,188,1730,23.81,0.048157376,7.015,5.677,9.28,6.099,6.513
2011,188,1800,23,0.048878708,7.115,5.697,9.49,6.298,6.31
2011,188,1830,21.38,0.044289489,7.181,5.656,9.64,6.382,6.455
2011,188,1900,21.21,0.014073469,7.297,5.555,9.71,6.436,6.622
2011,188,1930,21.97,0.003407456,7.367,5.687,9.81,6.523,6.692
2011,188,2000,22.44,0,7.467,5.908,9.85,6.614,6.819
2011,188,2030,22.88,0,7.538,6.028,9.89,6.686,6.887
2011,188,2100,23.14,0,7.579,6.099,9.92,6.73,6.93
2011,188,2130,23.05,0,7.61,6.145,9.97,6.766,6.976
2011,188,2200,22.87,0,7.644,6.168,9.99,6.802,7
2011,188,2230,22.79,0,7.672,6.184,10.02,6.838,7.019
2011,188,2300,22.5,0,7.69,6.191,10.04,6.849,7.043
2011,188,2330,22.32,0,7.71,6.204,10.07,6.852,7.08
2011,188,2400,22.25,0,7.714,6.214,10.07,6.857,7.109
2011,189,30,22.04,0,7.737,6.218,10.09,6.864,7.127
2011,189,100,21.88,0,7.756,6.244,10.12,6.885,7.134
2011,189,130,21.79,0,7.756,6.245,10.13,6.893,7.163
2011,189,200,21.92,0,7.784,6.262,10.15,6.923,7.184
2011,189,230,22.2,0,7.791,6.279,10.15,6.93,7.191
2011,189,300,22.38,0,7.791,6.286,10.15,6.934,7.196
2011,189,330,22.33,0,7.805,6.295,10.16,6.948,7.214
2011,189,400,22.32,0,7.802,6.299,10.17,6.951,7.223
2011,189,430,22.32,0,7.805,6.31,10.17,6.952,7.229
2011,189,500,22.39,0,7.813,6.319,10.17,6.959,7.231
2011,189,530,22.36,0,7.819,6.329,10.18,6.961,7.228
2011,189,600,22.44,0,7.835,6.336,10.18,6.966,7.24
2011,189,630,22.93,0,7.836,6.351,10.15,6.967,7.23
2011,189,700,23.97,0,7.821,6.355,10.1,6.94,7.178
2011,189,730,24.75,0,7.798,6.342,10.02,6.886,7.119
2011,189,800,25.09,0,7.67,6.209,9.77,6.672,6.959
2011,189,830,25.17,0,7.11,5.687,9.08,6.033,6.511
2011,189,900,25.31,0,7.091,5.593,9.08,6.014,6.454
2011,189,930,26.02,0.029641363,5.977,4.637,7.696,5.148,5.519
2011,189,1000,26.71,0.501341166,5.349,4.301,7.195,4.81,5.016
2011,189,1030,27.88,0.846021962,5.298,4.332,7.082,4.786,5.011
2011,189,1100,28.87,1.145385404,5.241,4.315,6.976,4.715,4.977
2011,189,1130,29.19,1.198938129,5.092,4.308,6.915,4.701,4.878
2011,189,1200,29.53,0.920658271,5.199,4.283,6.858,4.722,4.894
2011,189,1230,28.8,0.95878076,5.414,4.342,7.046,4.844,5.057
2011,189,1300,27.2,0.805321459,5.668,4.5,7.382,5.011,5.349
2011,189,1330,29.19,1.151972519,5.339,4.212,6.85,4.731,5.008
2011,189,1400,29.03,1.042710491,5.288,4.22,6.806,4.7,4.934
2011,189,1430,28.87,1.07195845,5.373,4.256,6.822,4.738,5.042
2011,189,1500,29.57,1.283709087,5.264,4.206,6.606,4.686,4.931
2011,189,1530,29.39,1.101547277,5.214,4.235,6.554,4.709,4.901
2011,189,1600,28.74,1.009690222,5.284,4.302,6.792,4.787,5.017
2011,189,1630,28.47,1.116229454,5.325,4.324,6.96,4.801,5.084
2011,189,1700,27.79,0.833575879,5.387,4.362,7.078,4.848,5.13
2011,189,1730,26.93,0.751494858,5.676,4.622,7.512,5.04,5.361
2011,189,1800,26.96,0.661152814,5.781,4.713,7.695,5.129,5.511
2011,189,1830,26.71,0.621781309,5.919,4.834,7.943,5.24,5.665
2011,189,1900,26.33,0.574899753,6.098,5.036,8.32,5.412,5.873
2011,189,1930,25.89,0.463328285,6.331,5.247,8.7,5.618,6.109
2011,189,2000,25.41,0.415477881,6.611,5.437,9.03,5.832,6.329
2011,189,2030,25.11,0.384166972,6.816,5.572,9.25,6.003,6.468
2011,189,2100,24.99,0.398429427,6.963,5.652,9.38,6.104,6.558
2011,189,2130,24.86,0.351502054,7.067,5.722,9.49,6.194,6.638
2011,189,2200,24.77,0.349620156,7.145,5.763,9.57,6.258,6.687
2011,189,2230,24.71,0.355056863,7.197,5.792,9.63,6.306,6.735
2011,189,2300,24.84,0.42857565,7.208,5.779,9.66,6.325,6.748
2011,189,2330,25.05,0.451030674,7.194,5.755,9.66,6.31,6.734
2011,189,2400,25.02,0.39573641,7.201,5.761,9.67,6.306,6.736
2011,190,30,24.87,0.358462247,7.225,5.789,9.71,6.331,6.77
2011,190,100,24.8,0.346885264,7.249,5.797,9.71,6.353,6.782
2011,190,130,24.84,0.354452335,7.251,5.792,9.72,6.355,6.792
2011,190,200,24.7,0.328115255,7.268,5.804,9.75,6.374,6.81
2011,190,230,24.48,0.267771534,7.288,5.815,9.77,6.403,6.828
2011,190,300,24.32,0.245623192,7.31,5.825,9.79,6.428,6.841
2011,190,330,24.12,0.18460669,7.339,5.872,9.82,6.461,6.87
2011,190,400,23.77,0.142845852,7.399,5.925,9.85,6.506,6.914
2011,190,430,23.58,0.106855727,7.446,5.982,9.89,6.56,6.958
2011,190,500,23.75,0.120579789,7.469,6.006,9.9,6.585,6.985
2011,190,530,23.89,0.147062759,7.443,5.978,9.87,6.563,6.976
2011,190,600,23.97,0.144572634,7.297,5.873,9.73,6.428,6.894
2011,190,630,24.08,0.16162771,7.183,5.779,9.61,6.313,6.784
2011,190,700,24.57,0.262585329,7.021,5.655,9.4,6.161,6.626
2011,190,730,24.93,0.2649003,6.804,5.482,9.15,5.97,6.426
2011,190,800,24.66,0.147337392,7.009,5.636,9.36,6.119,6.545
2011,190,830,24.12,0.068425557,7.306,5.86,9.65,6.418,6.656
2011,190,900,23.62,0.035083137,7.299,5.661,9.7,6.569,6.286
2011,190,930,23.82,0.025998775,7.309,5.73,9.72,6.632,6.403
2011,190,1000,23.83,0.026014405,7.312,5.822,9.67,6.525,6.558
2011,190,1030,23.66,0.025749806,7.331,5.863,9.59,6.39,6.619
2011,190,1100,24.12,0.100698094,7.113,5.677,9.12,6.045,6.439
2011,190,1130,25.12,0.322729233,6.007,4.584,7.543,5.084,5.498
2011,190,1200,26.38,0.760794913,5.595,4.134,7.055,4.813,5.069
2011,190,1230,28.15,1.183702166,5.353,4.021,6.78,4.681,4.867
2011,190,1300,29.07,1.282216219,5.296,3.932,6.731,4.657,4.843
2011,190,1330,29.06,1.441605064,5.276,4.039,6.77,4.667,4.915
2011,190,1400,29.91,1.634481781,5.286,4.046,6.635,4.638,4.908
2011,190,1430,30.34,1.792792118,5.275,4.03,6.461,4.62,4.913
2011,190,1500,29.77,1.595764981,5.291,4.092,6.429,4.646,4.935
2011,190,1530,29.7,1.76401189,5.251,4.119,6.505,4.684,4.972
2011,190,1600,30.56,1.858291436,5.155,4.078,6.552,4.649,4.922
2011,190,1630,30.23,1.376668596,5.106,4.127,6.684,4.673,4.988
2011,190,1700,28.81,1.468139927,5.274,4.291,6.987,4.82,5.149
2011,190,1730,28.63,1.380502332,5.339,4.268,6.969,4.833,5.165
2011,190,1800,28.12,1.119920764,5.429,4.399,7.17,4.922,5.283
2011,190,1830,27.52,0.756603083,5.645,4.645,7.596,5.095,5.528
2011,190,1900,26.72,0.512933904,5.955,4.99,8.2,5.37,5.856
2011,190,1930,25.84,0.408327432,6.243,5.272,8.7,5.631,6.129
2011,190,2000,25.04,0.331424911,6.63,5.559,9.16,5.913,6.395
2011,190,2030,24.15,0.233435007,6.942,5.755,9.47,6.16,6.598
2011,190,2100,23.34,0.145352801,7.149,5.886,9.67,6.334,6.752
2011,190,2130,22.62,0.118521224,7.298,5.951,9.82,6.458,6.875
2011,190,2200,22.15,0.103723574,7.427,6.047,9.93,6.569,6.982
2011,190,2230,21.71,0.092609705,7.519,6.125,10.01,6.648,7.065
2011,190,2300,21.26,0.06838644,7.597,6.172,10.09,6.718,7.128
2011,190,2330,20.87,0.053522076,7.643,6.205,10.14,6.789,7.202
2011,190,2400,20.52,0.044602643,7.69,6.25,10.19,6.818,7.259
2011,191,30,20.19,0.036081647,7.724,6.248,10.23,6.845,7.316
2011,191,100,19.85,0.025379803,7.777,6.303,10.25,6.878,7.321
2011,191,130,19.59,0.01763025,7.808,6.323,10.28,6.919,7.36
2011,191,200,19.36,0.017380011,7.839,6.365,10.31,6.951,7.411
2011,191,230,19.16,0.012398499,7.866,6.392,10.33,6.95,7.446
2011,191,300,18.87,0.009835735,7.886,6.394,10.37,6.965,7.482
2011,191,330,18.59,0.005065292,7.899,6.412,10.39,6.986,7.531
2011,191,400,18.38,0.002729269,7.937,6.43,10.39,6.995,7.53
2011,191,430,18.13,0.000452286,7.954,6.424,10.41,7.017,7.571
2011,191,500,17.9,0,7.959,6.438,10.43,7.019,7.613
2011,191,530,17.76,0,7.995,6.447,10.43,7.036,7.624
2011,191,600,17.82,0,8.02,6.457,10.43,7.052,7.647
2011,191,630,18.35,0,8.04,6.482,10.43,7.062,7.61
2011,191,700,19.45,0,8.01,6.509,10.36,7.052,7.592
2011,191,730,21.09,0,7.511,6.303,9.94,6.688,7.471
2011,191,800,22.79,0,6.464,5.413,8.85,5.687,6.819
2011,191,830,24.29,0.473403286,5.765,4.598,7.862,5.08,5.825
2011,191,900,26.44,1.073178995,5.429,4.308,7.371,4.883,5.201
2011,191,930,27.62,1.412889849,5.321,4.192,7.107,4.746,4.887
2011,191,1000,28.06,1.489106699,5.175,4.218,6.926,4.628,4.838
2011,191,1030,28.72,1.794000865,5.067,4.037,6.814,4.571,4.813
2011,191,1100,29.51,2.182482525,5.041,3.984,6.763,4.557,4.749
2011,191,1130,30.03,2.225394891,5.133,3.934,6.722,4.575,4.62
2011,191,1200,30.69,2.287318708,5.192,3.93,6.665,4.615,4.515
2011,191,1230,31.12,2.710752872,5.21,3.967,6.579,4.646,4.533
2011,191,1300,31.19,2.5835605,5.221,3.933,6.563,4.652,4.574
2011,191,1330,32.31,3.105983417,5.176,3.943,6.548,4.635,4.591
2011,191,1400,32.42,2.02428517,5.228,4.007,6.569,4.642,4.662
2011,191,1430,30.49,1.803080196,5.334,4.159,6.752,4.758,4.864
2011,191,1500,31.1,2.235128207,5.276,4.11,6.617,4.733,4.812
2011,191,1530,32.06,2.358589241,5.222,4.104,6.32,4.722,4.722
2011,191,1600,31.76,2.456419305,5.118,4.138,6.56,4.752,4.761
2011,191,1630,30.79,2.430532614,5.071,4.142,6.82,4.771,4.914
2011,191,1700,29.97,1.914379783,5.216,4.157,6.943,4.818,4.872
2011,191,1730,29.18,1.836697184,5.394,4.225,7.087,4.899,4.934
2011,191,1800,28.5,1.462899124,5.522,4.371,7.297,4.996,5.197
2011,191,1830,27.73,1.011258004,5.667,4.591,7.659,5.147,5.448
2011,191,1900,26.78,0.835228293,5.761,4.845,8.08,5.329,5.69
2011,191,1930,25.79,0.631353164,6.033,5.133,8.61,5.578,5.974
2011,191,2000,24.7,0.428351671,6.428,5.368,9.07,5.842,6.246
2011,191,2030,23.94,0.361408128,6.737,5.574,9.38,6.06,6.451
2011,191,2100,23.23,0.278986051,7.002,5.734,9.63,6.251,6.64
2011,191,2130,22.78,0.185167037,7.219,5.868,9.8,6.409,6.78
2011,191,2200,22.37,0.148676433,7.367,5.964,9.92,6.529,6.885
2011,191,2230,22,0.108458239,7.462,6.053,10.01,6.643,6.949
2011,191,2300,21.7,0.086978062,7.536,6.127,10.08,6.719,7.013
2011,191,2330,21.33,0.071405585,7.605,6.163,10.14,6.77,7.056
2011,191,2400,20.9,0.058929242,7.654,6.208,10.2,6.845,7.108
2011,192,30,20.57,0.049941953,7.682,6.24,10.25,6.887,7.154
2011,192,100,20.23,0.043811404,7.721,6.265,10.27,6.918,7.187
2011,192,130,19.89,0.037911792,7.764,6.292,10.31,6.956,7.212
2011,192,200,19.65,0.029980854,7.784,6.317,10.36,6.986,7.243
2011,192,230,19.32,0.029372232,7.816,6.325,10.37,7.02,7.275
2011,192,300,18.98,0.021686625,7.844,6.34,10.4,7.048,7.301
2011,192,330,18.81,0.016794172,7.865,6.365,10.44,7.075,7.325
2011,192,400,18.66,0.014327447,7.876,6.366,10.45,7.094,7.334
2011,192,430,18.52,0.007332973,7.886,6.369,10.48,7.108,7.354
2011,192,500,18.29,0.004970966,7.898,6.373,10.5,7.136,7.375
2011,192,530,18.18,0,7.913,6.367,10.51,7.152,7.381
2011,192,600,18.46,0,7.921,6.382,10.52,7.163,7.384
2011,192,630,19.12,0,7.925,6.393,10.51,7.165,7.383
2011,192,700,20.23,0,7.922,6.404,10.47,7.165,7.372
2011,192,730,21.82,0,7.844,6.386,10.4,7.097,7.352
2011,192,800,23.44,0,7.007,5.863,9.94,6.421,7.107
2011,192,830,24.6,0.316197553,6.125,4.861,8.68,5.488,6.304
2011,192,900,26.69,0.790220436,5.601,4.294,7.665,5.004,5.422
2011,192,930,27.69,1.041188125,5.389,4.153,7.222,4.804,4.912
2011,192,1000,28.28,1.208357848,5.301,4.142,7,4.716,4.827
2011,192,1030,29.43,1.616885196,5.2,4.097,6.895,4.632,4.83
2011,192,1100,30.27,2.011429496,5.158,3.994,6.738,4.59,4.743
2011,192,1130,30.61,2.305205859,5.115,3.981,6.7,4.576,4.601
2011,192,1200,31.73,2.643321278,5.216,3.989,6.603,4.617,4.521
2011,192,1230,32.51,2.691387997,5.247,3.997,6.539,4.623,4.473
2011,192,1300,32.77,3.04188318,5.211,4.036,6.54,4.647,4.519
2011,192,1330,33.27,3.167320137,5.223,4.047,6.588,4.643,4.608
2011,192,1400,33.97,3.458921947,5.289,4.1,6.499,4.643,4.697
2011,192,1430,34.23,3.517419329,5.309,4.133,6.405,4.676,4.763
2011,192,1500,34.71,3.564825062,5.244,4.176,6.199,4.694,4.686
2011,192,1530,34.46,3.335870561,5.221,4.173,6.146,4.714,4.676
2011,192,1600,34.08,3.078566779,5.101,4.196,6.542,4.747,4.798
2011,192,1630,33.24,2.830258656,5.09,4.271,6.809,4.789,4.986
2011,192,1700,32.41,2.394644951,5.263,4.341,6.936,4.848,4.923
2011,192,1730,31.25,2.135368606,5.401,4.372,7.098,4.909,4.948
2011,192,1800,30.06,1.634890638,5.53,4.473,7.34,5.015,5.181
2011,192,1830,29.02,1.397368853,5.673,4.643,7.698,5.16,5.444
2011,192,1900,28,1.092644487,5.792,4.84,8.15,5.342,5.711
2011,192,1930,26.93,0.783140373,6.067,5.083,8.65,5.571,5.99
2011,192,2000,25.84,0.648956646,6.427,5.3,9.07,5.807,6.234
2011,192,2030,24.89,0.467027549,6.683,5.493,9.35,6.043,6.396
2011,192,2100,24.29,0.369073715,6.899,5.634,9.57,6.225,6.525
2011,192,2130,23.93,0.313331167,7.065,5.752,9.71,6.352,6.629
2011,192,2200,23.88,0.299667192,7.158,5.815,9.81,6.441,6.692
2011,192,2230,23.75,0.249989721,7.231,5.858,9.89,6.506,6.736
2011,192,2300,23.67,0.217377721,7.304,5.907,9.95,6.575,6.786
2011,192,2330,24.02,0.247661631,7.343,5.926,9.98,6.628,6.815
2011,192,2400,24.06,0.25468807,7.378,5.951,10,6.667,6.843
2011,193,30,23.9,0.315952047,7.396,5.955,10.03,6.693,6.865
2011,193,100,23.8,0.367878541,7.395,5.927,10.04,6.702,6.885
2011,193,130,23.84,0.365590563,7.371,5.886,10.05,6.696,6.876
2011,193,200,23.8,0.310893374,7.361,5.879,10.06,6.696,6.877
2011,193,230,23.66,0.27375431,7.37,5.902,10.1,6.719,6.911
2011,193,300,23.5,0.215164016,7.366,5.902,10.11,6.735,6.921
2011,193,330,23.45,0.158719489,7.377,5.914,10.1,6.751,6.926
2011,193,400,23.52,0.153164489,7.397,5.927,10.11,6.775,6.929
2011,193,430,23.63,0.157316011,7.41,5.945,10.1,6.787,6.93
2011,193,500,23.45,0.140120424,7.429,5.966,10.11,6.804,6.95
2011,193,530,23.29,0.123424433,7.433,5.954,10.1,6.787,6.958
2011,193,600,23.64,0.160546246,7.274,5.823,9.92,6.637,6.862
2011,193,630,24.22,0.237663088,7.013,5.605,9.68,6.404,6.681
2011,193,700,25.01,0.368272388,6.724,5.377,9.38,6.143,6.425
2011,193,730,25.84,0.562072695,6.34,5.056,8.82,5.757,6.075
2011,193,800,26.92,0.707233405,5.853,4.618,8.02,5.275,5.597
2011,193,830,28.06,0.9917907,5.552,4.345,7.46,4.976,5.241
2011,193,900,29.05,1.034857249,5.35,4.223,7.148,4.825,5.011
2011,193,930,29.22,0.977542099,5.394,4.289,7.138,4.829,4.999
2011,193,1000,29.14,0.979110033,5.453,4.356,7.222,4.874,5.094
2011,193,1030,29.75,1.139873461,5.482,4.341,7.191,4.888,5.125
2011,193,1100,31.01,1.662355462,5.308,4.21,6.915,4.753,4.896
2011,193,1130,31.9,1.832219147,5.162,4.158,6.725,4.668,4.72
2011,193,1200,32.37,1.937784943,5.15,4.176,6.719,4.671,4.702
2011,193,1230,32.15,1.83768531,5.204,4.229,6.752,4.716,4.797
2011,193,1300,32.53,2.356172139,5.199,4.231,6.703,4.702,4.81
2011,193,1330,32.95,2.355892453,5.184,4.25,6.708,4.689,4.773
2011,193,1400,34.51,2.902685168,5.203,4.254,6.643,4.69,4.771
2011,193,1430,35.29,3.134331135,5.174,4.283,6.547,4.683,4.723
2011,193,1500,35.22,3.054416175,5.17,4.285,6.374,4.692,4.73
2011,193,1530,35.43,3.01332612,5.088,4.281,6.405,4.707,4.742
2011,193,1600,35.22,2.69018583,5.038,4.302,6.648,4.75,4.782
2011,193,1630,35.01,2.714140079,5.076,4.357,6.798,4.774,4.908
2011,193,1700,34.38,2.292041215,5.228,4.411,6.937,4.831,4.844
2011,193,1730,33.91,2.101055187,5.336,4.433,7.094,4.902,4.962
2011,193,1800,33.39,1.752774303,5.469,4.525,7.334,4.981,5.159
2011,193,1830,32.96,1.569325132,5.536,4.6,7.548,5.051,5.268
2011,193,1900,31.75,1.041519237,5.691,4.822,8.03,5.238,5.554
2011,193,1930,30.32,0.832035033,6.062,5.1,8.58,5.498,5.896
2011,193,2000,29.02,0.543451486,6.434,5.314,8.98,5.731,6.191
2011,193,2030,27.94,0.368883077,6.735,5.548,9.3,5.97,6.414
2011,193,2100,27.13,0.255389075,6.96,5.692,9.52,6.178,6.538
2011,193,2130,26.7,0.215169278,7.069,5.717,9.62,6.279,6.577
2011,193,2200,26.41,0.189340179,7.13,5.739,9.7,6.352,6.621
2011,193,2230,26.15,0.160967359,7.218,5.81,9.8,6.444,6.695
2011,193,2300,25.97,0.126836847,7.292,5.886,9.89,6.538,6.758
2011,193,2330,25.75,0.114526924,7.35,5.944,9.97,6.614,6.83
2011,193,2400,25.53,0.095491193,7.417,6.021,10.03,6.693,6.899
2011,194,30,25.33,0.077019267,7.456,6.069,10.07,6.734,6.934
2011,194,100,25.29,0.059532796,7.466,6.069,10.07,6.753,6.929
2011,194,130,25.16,0.055640309,7.452,6.032,10.06,6.732,6.947
2011,194,200,25.04,0.04842506,7.401,5.98,10.06,6.698,6.952
2011,194,230,24.92,0.051465469,7.371,5.955,10.06,6.685,6.966
2011,194,300,24.75,0.050946322,7.397,5.996,10.09,6.716,6.997
2011,194,330,24.48,0.043536019,7.454,6.059,10.13,6.791,7.038
2011,194,400,24.22,0.039617036,7.505,6.101,10.19,6.832,7.084
2011,194,430,23.86,0.029238624,7.553,6.143,10.21,6.906,7.109
2011,194,500,23.6,0.02565698,7.592,6.18,10.26,6.953,7.136
2011,194,530,23.36,0.025288592,7.639,6.221,10.28,6.995,7.173
2011,194,600,23.37,0.019133992,7.67,6.251,10.31,7.036,7.19
2011,194,630,23.69,0.016361421,7.672,6.248,10.26,7.001,7.176
2011,194,700,24.53,0.010591824,7.316,5.935,9.86,6.612,7.012
2011,194,730,25.85,0.047232783,6.502,5.259,9.01,5.892,6.499
2011,194,800,27.64,0.660574541,5.842,4.641,8.02,5.289,5.779
2011,194,830,29.25,1.223168698,5.457,4.282,7.331,4.908,5.236
2011,194,900,30.46,1.836477415,5.34,4.164,7.066,4.785,5.036
2011,194,930,31.25,1.952365983,5.312,4.125,6.979,4.745,4.882
2011,194,1000,31.67,2.168320981,5.305,4.122,6.876,4.703,4.861
2011,194,1030,32.35,2.581319289,5.198,4.139,6.891,4.672,4.876
2011,194,1100,32.84,2.794249477,5.17,4.124,6.814,4.675,4.843
2011,194,1130,33.45,2.91965144,5.174,4.144,6.828,4.681,4.764
2011,194,1200,33.83,3.020156439,5.191,4.166,6.782,4.683,4.688
2011,194,1230,32.99,2.536086853,5.214,4.231,6.782,4.721,4.826
2011,194,1300,33.45,2.837119459,5.191,4.202,6.767,4.712,4.806
2011,194,1330,34.03,2.799398953,5.197,4.231,6.743,4.712,4.791
2011,194,1400,34.93,3.318010346,5.193,4.222,6.649,4.693,4.767
2011,194,1430,35.39,3.197924782,5.174,4.248,6.51,4.695,4.755
2011,194,1500,35.58,3.355613291,5.143,4.25,6.267,4.677,4.682
2011,194,1530,33.66,2.374605532,5.2,4.353,6.494,4.757,4.841
2011,194,1600,32.72,2.232611426,5.352,4.433,6.934,4.857,5.073
2011,194,1630,32.45,1.969579907,5.376,4.413,7.005,4.859,5.071
2011,194,1700,31.83,1.714236945,5.503,4.541,7.284,4.972,5.236
2011,194,1730,30.89,1.295805001,5.744,4.758,7.754,5.152,5.486
2011,194,1800,30.16,1.022625547,6.011,4.928,8.2,5.357,5.735
2011,194,1830,29.4,0.783062979,6.258,5.103,8.55,5.518,5.983
2011,194,1900,28.92,0.634509549,6.517,5.308,8.91,5.737,6.215
2011,194,1930,28.34,0.460363049,6.735,5.483,9.19,5.929,6.407
2011,194,2000,27.78,0.329394917,6.944,5.685,9.45,6.157,6.549
2011,194,2030,27.26,0.261228537,7.051,5.759,9.54,6.261,6.584
2011,194,2100,26.93,0.214283642,7.108,5.79,9.61,6.329,6.643
2011,194,2130,26.58,0.213655738,7.118,5.767,9.66,6.369,6.634
2011,194,2200,26.23,0.205635266,7.12,5.762,9.73,6.403,6.655
2011,194,2230,25.81,0.179178821,7.151,5.809,9.8,6.478,6.715
2011,194,2300,25.49,0.214335324,7.172,5.814,9.85,6.511,6.745
2011,194,2330,25.73,0.569080641,7.08,5.686,9.76,6.454,6.651
2011,194,2400,25.18,0.251681896,7.014,5.628,9.77,6.447,6.622
2011,195,30,23.93,0.099556493,7.165,5.782,9.93,6.575,6.734
2011,195,100,23.63,0.063306972,7.306,5.958,10.05,6.709,6.843
2011,195,130,23.29,0.040532396,7.381,6.036,10.13,6.811,6.89
2011,195,200,23.08,0.02789603,7.443,6.09,10.18,6.869,6.943
2011,195,230,22.81,0.018497209,7.488,6.112,10.18,6.923,6.951
2011,195,300,22.56,0.012344158,7.536,6.148,10.24,6.978,6.987
2011,195,330,22.38,0.006399026,7.561,6.167,10.27,6.997,6.985
2011,195,400,22.28,0.000584531,7.576,6.195,10.3,7.031,7.021
2011,195,430,22.25,0.000583466,7.594,6.227,10.32,7.063,7.069
2011,195,500,22.11,0,7.616,6.234,10.36,7.074,7.08
